"","GEOID","total_population","white_population","non_white_percent"
"4304","360050042004",746,48,93.5656836461126
"4305","360050042005",940,92,90.2127659574468
"4306","360050042006",0,0,NA
"4307","360050042007",976,140,85.655737704918
"4308","360050043001",1155,139,87.965367965368
"4309","360050043002",2411,224,90.7092492741601
"4310","360050043003",1173,100,91.4748508098892
"4311","360050043004",1144,108,90.5594405594406
"4312","360050044001",1286,125,90.2799377916019
"4313","360050044002",643,52,91.9129082426128
"4314","360050044003",1731,175,89.8902368573079
"4315","360050044004",982,106,89.2057026476578
"4316","360050046001",1976,187,90.5364372469636
"4317","360050048002",2235,200,91.0514541387025
"4318","360050050011",1226,106,91.3539967373573
"4319","360050050013",1168,140,88.013698630137
"4320","360050050014",1068,56,94.7565543071161
"4321","360050050022",1266,101,92.0221169036335
"4322","360050050023",1249,67,94.6357085668535
"4323","360050051001",374,72,80.7486631016043
"4324","360050051002",3664,350,90.4475982532751
"4325","360050052001",825,51,93.8181818181818
"4326","360050052002",1305,91,93.0268199233716
"4327","360050053002",2209,103,95.3372566772295
"4328","360050054002",2860,167,94.1608391608392
"4329","360050054003",1064,66,93.796992481203
"4330","360050056002",823,69,91.6160388821385
"4331","360050059021",897,119,86.7335562987737
"4332","360050059022",1680,213,87.3214285714286
"4333","360050399022",657,59,91.0197869101979
"4334","360050399023",1789,97,94.5779765231973
"4335","360050399024",951,73,92.3238696109359
"4336","360050399025",892,79,91.1434977578475
"4337","360050401001",1288,74,94.2546583850932
"4338","360050401002",1141,130,88.6064855390009
"4339","360050401003",719,50,93.0458970792768
"4340","360050401004",835,65,92.2155688622755
"4341","360050401005",1026,102,90.0584795321637
"4342","360050403021",2433,205,91.5741882449651
"4343","360050403022",934,56,94.0042826552463
"4344","360050403023",830,56,93.2530120481928
"4345","360050403031",1423,94,93.3942375263528
"4346","360050403032",1519,82,94.6017116524029
"4347","360050403033",1901,218,88.5323513940032
"4348","360050403042",1482,99,93.3198380566802
"4349","360050403043",1247,122,90.2165196471532
"4350","360050404002",770,17,97.7922077922078
"4351","360050404003",908,25,97.2466960352423
"4352","360050405012",987,66,93.3130699088146
"4353","360050405013",1300,104,92
"4354","360050405022",1785,129,92.7731092436975
"4355","360050405023",1172,68,94.19795221843
"4356","360050405025",801,49,93.8826466916355
"4357","360050405026",1239,87,92.9782082324455
"4358","360050406002",910,42,95.3846153846154
"4359","360050406003",1178,51,95.6706281833616
"4360","360050407012",650,83,87.2307692307692
"4361","360050407013",1534,183,88.0704041720991
"4362","360050407022",1408,134,90.4829545454545
"4363","360050407023",2164,277,87.1996303142329
"4364","360050407025",1087,126,88.4084636614535
"4365","360050408001",714,24,96.6386554621849
"4366","360050408003",951,82,91.3774973711882
"4367","360050408004",1894,108,94.2977824709609
"4368","360050409002",413,159,61.501210653753
"4369","360050411002",781,91,88.348271446863
"4370","360050411003",1259,178,85.8617950754567
"4371","360050413002",631,120,80.9825673534073
"4372","360050413003",878,139,84.1685649202734
"4373","360050413005",942,160,83.0148619957537
"4374","360050413006",1228,218,82.2475570032573
"4375","360470077002",1163,888,23.6457437661221
"4376","360470077004",1033,827,19.9419167473378
"4377","360470078001",1356,202,85.1032448377581
"4378","360470078003",1232,187,84.8214285714286
"4379","360470080001",1644,333,79.7445255474452
"4380","360470082001",1377,312,77.3420479302832
"4381","360470082002",1633,378,76.852418860992
"4382","360470084001",1071,396,63.0252100840336
"4383","360470084002",1193,282,76.3621123218776
"4384","360470085001",2513,239,90.4894548348587
"4385","360470085002",1819,161,91.148982957669
"4386","360470086001",0,0,NA
"4387","360470088001",1885,468,75.1724137931034
"4388","360470090011",1886,267,85.8430540827147
"4389","360470090021",1391,151,89.1445003594536
"4390","360470092011",674,161,76.1127596439169
"4391","360470092012",1413,221,84.3595187544232
"4392","360470092021",2348,202,91.396933560477
"4393","360470092022",1076,221,79.4609665427509
"4394","360470094011",1577,175,88.9029803424223
"4395","360470094012",1550,25,98.3870967741936
"4396","360470094021",1338,207,84.5291479820628
"4397","360470094022",1830,445,75.6830601092896
"4398","360470096001",1681,198,88.2212968471148
"4399","360470096002",1811,216,88.0728879072336
"4400","360470096003",1366,301,77.9648609077599
"4401","360470096004",1604,407,74.6259351620948
"4402","360470098001",2077,221,89.3596533461724
"4403","360470098003",1899,79,95.839915745129
"4404","360470098004",1550,114,92.6451612903226
"4405","360470100002",2028,198,90.2366863905325
"4406","360470100003",2158,164,92.4003707136237
"4407","360470101001",1415,648,54.2049469964664
"4408","360470101002",1749,591,66.2092624356775
"4409","360470102001",2879,119,95.8666203542897
"4410","360470102002",1607,167,89.607965152458
"4411","360470104011",1384,93,93.2803468208092
"4412","360470104021",1396,123,91.189111747851
"4413","360470104022",1569,148,90.5672402804334
"4414","360470106012",1454,90,93.8101788170564
"4415","360470106021",1391,22,98.4184040258807
"4416","360470108011",1210,68,94.3801652892562
"4417","360470424001",1193,499,58.1726739312657
"4418","360470424002",1708,569,66.6861826697892
"4419","360470424003",1274,589,53.7676609105181
"4420","360470425001",1231,397,67.7497969130788
"4421","360470425002",780,280,64.1025641025641
"4422","360470425003",1015,353,65.2216748768473
"4423","360470426001",1562,540,65.4289372599232
"4424","360470426002",1639,583,64.4295302013423
"4425","360470426003",1149,475,58.6597040905135
"4426","360470427001",1315,490,62.7376425855513
"4427","360470427002",1424,514,63.9044943820225
"4428","360470427003",1328,481,63.7801204819277
"4429","360470427004",853,305,64.2438452520516
"4430","360470428001",1381,637,53.8740043446778
"4431","360470428002",1366,773,43.411420204978
"4432","360470428003",1543,910,41.0239792611795
"4433","360470429001",1261,365,71.0547184773989
"4434","360470429003",1379,498,63.886874546773
"4435","360470429004",1339,410,69.3801344286781
"4436","360470430002",942,464,50.7430997876858
"4437","360470430003",1593,744,53.2956685499058
"4438","360470431002",1245,451,63.7751004016064
"4439","360470431003",1124,398,64.5907473309609
"4440","360470432001",1304,473,63.7269938650307
"4441","360470432003",1243,219,82.3813354786806
"4442","360470433001",1035,166,83.9613526570048
"4443","360470434001",1589,596,62.4921334172435
"4444","360470434003",1163,428,63.1986242476354
"4445","360470435001",1541,319,79.2991563919533
"4446","360470435003",1418,275,80.6064880112835
"4447","360470436001",1977,792,59.9393019726859
"4448","360470436003",1488,726,51.2096774193548
"4449","360470437001",1357,452,66.6912306558585
"4450","360470437003",1257,333,73.5083532219571
"4451","360470437004",1161,257,77.86391042205
"4452","360470438002",1758,1117,36.4618885096701
"4453","360470439001",1619,359,77.8258184064237
"4454","360470439003",1035,209,79.8067632850241
"4455","360470440002",937,799,14.7278548559232
"4456","360470440003",1059,586,44.6647780925401
"4457","360470441002",1902,407,78.6014721345952
"4458","360470441003",1748,369,78.8901601830664
"4459","360471130001",650,23,96.4615384615385
"4460","360471130002",1218,35,97.1264367816092
"4461","360471130003",1346,56,95.8395245170877
"4462","360471130004",1246,29,97.6725521669342
"4463","360471132001",1182,26,97.8003384094755
"4464","360471132002",1240,37,97.0161290322581
"4465","360471134001",754,69,90.8488063660477
"4466","360471134002",983,33,96.6429298067141
"4467","360471142011",1025,85,91.7073170731707
"4468","360471142021",1434,136,90.5160390516039
"4469","360471142022",1236,107,91.3430420711974
"4470","360471144002",706,27,96.1756373937677
"4471","360471144003",695,41,94.1007194244604
"4472","360471146001",1733,144,91.6907097518754
"4473","360471146002",1401,106,92.4339757316203
"4474","360471150002",1058,55,94.8015122873346
"4475","360471150003",924,41,95.5627705627706
"4476","360471152002",1272,76,94.0251572327044
"4477","360471152003",1363,50,96.3316214233309
"4478","360471156002",1100,94,91.4545454545455
"4479","360471156003",1195,47,96.0669456066946
"4480","360471158001",1058,52,95.0850661625709
"4481","360471158002",1124,34,96.9750889679715
"4482","360471160001",904,34,96.2389380530973
"4483","360471160002",916,26,97.1615720524018
"4484","360471162001",814,41,94.963144963145
"4485","360471162002",687,20,97.0887918486172
"4486","360471164001",1143,40,96.5004374453193
"4487","360471164003",1096,37,96.6240875912409
"4488","360471166001",918,65,92.9193899782135
"4489","360471166003",1250,36,97.12
"4490","360471168001",1166,84,92.7958833619211
"4491","360471170001",992,64,93.5483870967742
"4492","360471170002",982,46,95.3156822810591
"4493","360471172012",1181,89,92.4640135478408
"4494","360471172021",1795,129,92.8133704735376
"4495","360471172022",2471,190,92.3108053419668
"4496","360471174001",2161,182,91.5779731605738
"4497","360471174002",2170,126,94.1935483870968
"4498","360471176011",1167,158,86.4610111396744
"4499","360471176012",1593,121,92.4042686754551
"4500","360471176021",1504,185,87.6994680851064
"4501","360610151021",1497,791,47.1609886439546
"4502","360610151022",4802,2574,46.3973344439817
"4503","360610151024",13,8,38.4615384615385
"4504","360610152000",0,0,NA
"4505","360610152002",1532,502,67.2323759791123
"4506","360610152003",1228,863,29.7231270358306
"4507","360610152005",1383,1043,24.5842371655821
"4508","360610152007",0,0,NA
"4509","360610153011",1211,1013,16.3501238645747
"4510","360610153012",969,799,17.5438596491228
"4511","360610153013",1504,1203,20.0132978723404
"4512","360610153021",1195,909,23.9330543933054
"4513","360610153022",1082,759,29.8521256931608
"4514","360610153023",1050,798,24
"4515","360610153024",792,597,24.6212121212121
"4516","360610153025",1142,900,21.1908931698774
"4517","360610153026",771,549,28.7937743190661
"4518","360610154011",1278,913,28.5602503912363
"4519","360610154012",1398,940,32.761087267525
"4520","360610154013",1116,847,24.1039426523297
"4521","360610154014",1397,1043,25.3400143163923
"4522","360610154022",1100,769,30.0909090909091
"4523","360610154023",1934,1326,31.4374353671148
"4524","360610154032",1021,598,41.4299706170421
"4525","360610154033",1535,911,40.6514657980456
"4526","360610155011",5091,3931,22.7853074052249
"4527","360610155020",0,0,NA
"4528","360610155022",1432,991,30.7960893854749
"4529","360610155023",758,608,19.7889182058047
"4530","360610155025",717,575,19.8047419804742
"4531","360610156011",1142,660,42.2066549912434
"4532","360610156013",861,519,39.7212543554007
"4533","360610156014",2764,1882,31.9102749638206
"4534","360610157001",1099,929,15.4686078252957
"4535","360610157002",1743,1469,15.7200229489386
"4536","360610157004",844,673,20.260663507109
"4537","360610157005",1249,935,25.1401120896717
"4538","360610157007",1471,1043,29.0958531611149
"4539","360610157008",1748,1192,31.8077803203661
"4540","360610158012",1291,936,27.4980635166538
"4541","360610158014",1155,897,22.3376623376623
"4542","360810443021",1290,113,91.2403100775194
"4543","360810443022",1292,77,94.0402476780186
"4544","360810444001",1555,114,92.6688102893891
"4545","360810444002",1474,66,95.5223880597015
"4546","360810446011",2485,178,92.8370221327968
"4547","360810446012",1528,100,93.4554973821989
"4548","360810446022",1695,111,93.4513274336283
"4549","360810446023",1279,74,94.2142298670837
"4550","360810448002",967,103,89.3485005170631
"4551","360810450001",1009,170,83.1516352824579
"4552","360810452001",1209,279,76.9230769230769
"4553","360810454001",2217,85,96.1659900766802
"4554","360810455001",2554,396,84.494909945184
"4555","360810455003",2655,421,84.1431261770245
"4556","360810455004",2462,433,82.412672623883
"4557","360810455006",87,3,96.551724137931
"4558","360810456001",1365,119,91.2820512820513
"4559","360810457002",1740,161,90.7471264367816
"4560","360810458001",2271,166,92.6904447380009
"4561","360810459002",1396,125,91.0458452722063
"4562","360810460001",2116,94,95.5576559546314
"4563","360810460003",2110,87,95.8767772511848
"4564","360810461001",1327,116,91.2584777694047
"4565","360810462001",2194,209,90.4740200546946
"4566","360810462002",2767,85,96.9280809541019
"4567","360810463001",1968,150,92.3780487804878
"4568","360810463002",2573,98,96.1912164788185
"4569","360810465001",2335,139,94.0471092077088
"4570","360810465002",1941,136,92.9933024214323
"4571","360810466001",1863,262,85.9366612989801
"4572","360810466002",1813,200,88.9685603971318
"4573","360810467001",1658,149,91.0132689987937
"4574","360810467002",2177,191,91.2264584290308
"4575","360810467003",1737,142,91.824985607369
"4576","360810467004",1709,168,90.1696898771211
"4577","360810468001",1649,108,93.4505761067313
"4578","360810468002",2524,88,96.513470681458
"4579","360810469011",900,78,91.3333333333333
"4580","360810469012",1596,121,92.4185463659148
"4581","360810469013",1850,152,91.7837837837838
"4582","360810469021",2279,177,92.2334357174199
"4583","360810469022",1823,164,91.0038398244652
"4584","360811227021",1336,430,67.814371257485
"4585","360811227023",2149,316,85.295486272685
"4586","360811227024",1024,151,85.25390625
"4587","360811227031",1218,158,87.0279146141215
"4588","360811227032",1955,677,65.3708439897698
"4589","360811227034",1618,673,58.4054388133498
"4590","360811227035",772,138,82.1243523316062
"4591","360811227042",897,311,65.3288740245262
"4592","360811241001",1666,576,65.4261704681873
"4593","360811241002",1127,432,61.6681455190772
"4594","360811247001",1091,614,43.7213565536205
"4595","360811247002",1424,580,59.2696629213483
"4596","360811257001",1558,158,89.8587933247753
"4597","360811257002",914,142,84.4638949671772
"4598","360811265001",822,308,62.5304136253041
"4599","360811265002",773,105,86.4165588615783
"4600","360811267002",622,79,87.2990353697749
"4601","360811267003",939,312,66.7731629392971
"4602","360811277002",798,595,25.4385964912281
"4603","360811283001",5,0,100
"4604","360811291021",1029,599,41.7881438289602
"4605","360811291023",693,453,34.6320346320346
"4606","360811291024",899,416,53.726362625139
"4607","360811291031",1546,759,50.9055627425615
"4608","360811291032",1448,855,40.9530386740332
"4609","360811291033",817,395,51.6523867809058
"4610","360811291041",483,87,81.9875776397515
"4611","360811291042",952,520,45.3781512605042
"4612","360811291043",927,380,59.007551240561
"4613","360811291044",706,315,55.3824362606232
"4614","360811291045",1250,545,56.4
"4615","360811301001",891,175,80.3591470258137
"4616","360811301002",1089,317,70.89072543618
"4617","360811301003",895,118,86.8156424581006
"4618","360811301004",1328,274,79.3674698795181
"4619","360811333001",1070,379,64.5794392523364
"4620","360811333002",705,312,55.7446808510638
